int,binary,isPrime
1361,000010101010001,1
1362,000010101010010,0
1363,000010101010011,0
1364,000010101010100,0
1365,000010101010101,0
1366,000010101010110,0
1367,000010101010111,1
1368,000010101011000,0
1369,000010101011001,0
1370,000010101011010,0
1371,000010101011011,0
1372,000010101011100,0
1373,000010101011101,1
1374,000010101011110,0
1375,000010101011111,0
1376,000010101100000,0
1377,000010101100001,0
1378,000010101100010,0
1379,000010101100011,0
1380,000010101100100,0
1381,000010101100101,1
1382,000010101100110,0
1383,000010101100111,0
1384,000010101101000,0
1385,000010101101001,0
1386,000010101101010,0
1387,000010101101011,0
1388,000010101101100,0
1389,000010101101101,0
1390,000010101101110,0
1391,000010101101111,0
1392,000010101110000,0
1393,000010101110001,0
1394,000010101110010,0
1395,000010101110011,0
1396,000010101110100,0
1397,000010101110101,0
1398,000010101110110,0
1399,000010101110111,1
1400,000010101111000,0
1401,000010101111001,0
1402,000010101111010,0
1403,000010101111011,0
1404,000010101111100,0
1405,000010101111101,0
1406,000010101111110,0
1407,000010101111111,0
1408,000010110000000,0
1409,000010110000001,1
1410,000010110000010,0
1411,000010110000011,0
1412,000010110000100,0
1413,000010110000101,0
1414,000010110000110,0
1415,000010110000111,0
1416,000010110001000,0
1417,000010110001001,0
1418,000010110001010,0
1419,000010110001011,0
1420,000010110001100,0
1421,000010110001101,0
1422,000010110001110,0
1423,000010110001111,1
1424,000010110010000,0
1425,000010110010001,0
1426,000010110010010,0
1427,000010110010011,1
1428,000010110010100,0
1429,000010110010101,1
1430,000010110010110,0
1431,000010110010111,0
1432,000010110011000,0
1433,000010110011001,1
1434,000010110011010,0
1435,000010110011011,0
1436,000010110011100,0
1437,000010110011101,0
1438,000010110011110,0
1439,000010110011111,1
1440,000010110100000,0
1441,000010110100001,0
1442,000010110100010,0
1443,000010110100011,0
1444,000010110100100,0
1445,000010110100101,0
1446,000010110100110,0
1447,000010110100111,1
1448,000010110101000,0
1449,000010110101001,0
1450,000010110101010,0
1451,000010110101011,1
1452,000010110101100,0
1453,000010110101101,1
1454,000010110101110,0
1455,000010110101111,0
1456,000010110110000,0
1457,000010110110001,0
1458,000010110110010,0
1459,000010110110011,1
1460,000010110110100,0
1461,000010110110101,0
1462,000010110110110,0
1463,000010110110111,0
1464,000010110111000,0
1465,000010110111001,0
1466,000010110111010,0
1467,000010110111011,0
1468,000010110111100,0
1469,000010110111101,0
1470,000010110111110,0
1471,000010110111111,1
1472,000010111000000,0
1473,000010111000001,0
1474,000010111000010,0
1475,000010111000011,0
1476,000010111000100,0
1477,000010111000101,0
1478,000010111000110,0
1479,000010111000111,0
1480,000010111001000,0
1481,000010111001001,1
1482,000010111001010,0
1483,000010111001011,1
1484,000010111001100,0
1485,000010111001101,0
1486,000010111001110,0
1487,000010111001111,1
1488,000010111010000,0
1489,000010111010001,1
1490,000010111010010,0
1491,000010111010011,0
1492,000010111010100,0
1493,000010111010101,1
1494,000010111010110,0
1495,000010111010111,0
1496,000010111011000,0
1497,000010111011001,0
1498,000010111011010,0
1499,000010111011011,1
1500,000010111011100,0
1501,000010111011101,0
1502,000010111011110,0
1503,000010111011111,0
1504,000010111100000,0
1505,000010111100001,0
1506,000010111100010,0
1507,000010111100011,0
1508,000010111100100,0
1509,000010111100101,0
1510,000010111100110,0
1511,000010111100111,1
1512,000010111101000,0
1513,000010111101001,0
1514,000010111101010,0
1515,000010111101011,0
1516,000010111101100,0
1517,000010111101101,0
1518,000010111101110,0
1519,000010111101111,0
1520,000010111110000,0
1521,000010111110001,0
1522,000010111110010,0
1523,000010111110011,1
1524,000010111110100,0
1525,000010111110101,0
1526,000010111110110,0
1527,000010111110111,0
1528,000010111111000,0
1529,000010111111001,0
1530,000010111111010,0
1531,000010111111011,1
1532,000010111111100,0
1533,000010111111101,0
1534,000010111111110,0
1535,000010111111111,0
1536,000011000000000,0
1537,000011000000001,0
1538,000011000000010,0
1539,000011000000011,0
1540,000011000000100,0
1541,000011000000101,0
1542,000011000000110,0
1543,000011000000111,1
1544,000011000001000,0
1545,000011000001001,0
1546,000011000001010,0
1547,000011000001011,0
1548,000011000001100,0
1549,000011000001101,1
1550,000011000001110,0
1551,000011000001111,0
1552,000011000010000,0
1553,000011000010001,1
1554,000011000010010,0
1555,000011000010011,0
1556,000011000010100,0
1557,000011000010101,0
1558,000011000010110,0
1559,000011000010111,1
1560,000011000011000,0
1561,000011000011001,0
1562,000011000011010,0
1563,000011000011011,0
1564,000011000011100,0
1565,000011000011101,0
1566,000011000011110,0
1567,000011000011111,1
1568,000011000100000,0
1569,000011000100001,0
1570,000011000100010,0
1571,000011000100011,1
1572,000011000100100,0
1573,000011000100101,0
1574,000011000100110,0
1575,000011000100111,0
1576,000011000101000,0
1577,000011000101001,0
1578,000011000101010,0
1579,000011000101011,1
1580,000011000101100,0
1581,000011000101101,0
1582,000011000101110,0
1583,000011000101111,1
1584,000011000110000,0
1585,000011000110001,0
1586,000011000110010,0
1587,000011000110011,0
1588,000011000110100,0
1589,000011000110101,0
1590,000011000110110,0
1591,000011000110111,0
1592,000011000111000,0
1593,000011000111001,0
1594,000011000111010,0
1595,000011000111011,0
1596,000011000111100,0
1597,000011000111101,1
1598,000011000111110,0
1599,000011000111111,0
1600,000011001000000,0
1601,000011001000001,1
1602,000011001000010,0
1603,000011001000011,0
1604,000011001000100,0
1605,000011001000101,0
1606,000011001000110,0
1607,000011001000111,1
1608,000011001001000,0
1609,000011001001001,1
1610,000011001001010,0
1611,000011001001011,0
1612,000011001001100,0
1613,000011001001101,1
1614,000011001001110,0
1615,000011001001111,0
1616,000011001010000,0
1617,000011001010001,0
1618,000011001010010,0
1619,000011001010011,1
1620,000011001010100,0
1621,000011001010101,1
1622,000011001010110,0
1623,000011001010111,0
1624,000011001011000,0
1625,000011001011001,0
1626,000011001011010,0
1627,000011001011011,1
1628,000011001011100,0
1629,000011001011101,0
1630,000011001011110,0
1631,000011001011111,0
1632,000011001100000,0
1633,000011001100001,0
1634,000011001100010,0
1635,000011001100011,0
1636,000011001100100,0
1637,000011001100101,1
1638,000011001100110,0
1639,000011001100111,0
1640,000011001101000,0
1641,000011001101001,0
1642,000011001101010,0
1643,000011001101011,0
1644,000011001101100,0
1645,000011001101101,0
1646,000011001101110,0
1647,000011001101111,0
1648,000011001110000,0
1649,000011001110001,0
1650,000011001110010,0
1651,000011001110011,0
1652,000011001110100,0
1653,000011001110101,0
1654,000011001110110,0
1655,000011001110111,0
1656,000011001111000,0
1657,000011001111001,1
1658,000011001111010,0
1659,000011001111011,0
1660,000011001111100,0
1661,000011001111101,0
1662,000011001111110,0
1663,000011001111111,1
1664,000011010000000,0
1665,000011010000001,0
1666,000011010000010,0
1667,000011010000011,1
1668,000011010000100,0
1669,000011010000101,1
1670,000011010000110,0
1671,000011010000111,0
1672,000011010001000,0
1673,000011010001001,0
1674,000011010001010,0
1675,000011010001011,0
1676,000011010001100,0
1677,000011010001101,0
1678,000011010001110,0
1679,000011010001111,0
1680,000011010010000,0
1681,000011010010001,0
1682,000011010010010,0
1683,000011010010011,0
1684,000011010010100,0
1685,000011010010101,0
1686,000011010010110,0
1687,000011010010111,0
1688,000011010011000,0
1689,000011010011001,0
1690,000011010011010,0
1691,000011010011011,0
1692,000011010011100,0
1693,000011010011101,1
1694,000011010011110,0
1695,000011010011111,0
1696,000011010100000,0
1697,000011010100001,1
1698,000011010100010,0
1699,000011010100011,1
1700,000011010100100,0
1701,000011010100101,0
1702,000011010100110,0
1703,000011010100111,0
1704,000011010101000,0
1705,000011010101001,0
1706,000011010101010,0
1707,000011010101011,0
1708,000011010101100,0
1709,000011010101101,1
1710,000011010101110,0
1711,000011010101111,0
1712,000011010110000,0
1713,000011010110001,0
1714,000011010110010,0
1715,000011010110011,0
1716,000011010110100,0
1717,000011010110101,0
1718,000011010110110,0
1719,000011010110111,0
1720,000011010111000,0
1721,000011010111001,1
1722,000011010111010,0
1723,000011010111011,1
1724,000011010111100,0
1725,000011010111101,0
1726,000011010111110,0
1727,000011010111111,0
1728,000011011000000,0
1729,000011011000001,0
1730,000011011000010,0
1731,000011011000011,0
1732,000011011000100,0
1733,000011011000101,1
1734,000011011000110,0
1735,000011011000111,0
1736,000011011001000,0
1737,000011011001001,0
1738,000011011001010,0
1739,000011011001011,0
1740,000011011001100,0
1741,000011011001101,1
1742,000011011001110,0
1743,000011011001111,0
1744,000011011010000,0
1745,000011011010001,0
1746,000011011010010,0
1747,000011011010011,1
1748,000011011010100,0
1749,000011011010101,0
1750,000011011010110,0
1751,000011011010111,0
1752,000011011011000,0
1753,000011011011001,1
1754,000011011011010,0
1755,000011011011011,0
1756,000011011011100,0
1757,000011011011101,0
1758,000011011011110,0
1759,000011011011111,1
1760,000011011100000,0
1761,000011011100001,0
1762,000011011100010,0
1763,000011011100011,0
1764,000011011100100,0
1765,000011011100101,0
1766,000011011100110,0
1767,000011011100111,0
1768,000011011101000,0
1769,000011011101001,0
1770,000011011101010,0
1771,000011011101011,0
1772,000011011101100,0
1773,000011011101101,0
1774,000011011101110,0
1775,000011011101111,0
1776,000011011110000,0
1777,000011011110001,1
1778,000011011110010,0
1779,000011011110011,0
1780,000011011110100,0
1781,000011011110101,0
1782,000011011110110,0
1783,000011011110111,1
1784,000011011111000,0
1785,000011011111001,0
1786,000011011111010,0
1787,000011011111011,1
1788,000011011111100,0
1789,000011011111101,1
1790,000011011111110,0
1791,000011011111111,0
1792,000011100000000,0
1793,000011100000001,0
1794,000011100000010,0
1795,000011100000011,0
1796,000011100000100,0
1797,000011100000101,0
1798,000011100000110,0
1799,000011100000111,0
1800,000011100001000,0
1801,000011100001001,1
1802,000011100001010,0
1803,000011100001011,0
1804,000011100001100,0
1805,000011100001101,0
1806,000011100001110,0
1807,000011100001111,0
1808,000011100010000,0
1809,000011100010001,0
1810,000011100010010,0
1811,000011100010011,1
1812,000011100010100,0
1813,000011100010101,0
1814,000011100010110,0
1815,000011100010111,0
1816,000011100011000,0
1817,000011100011001,0
1818,000011100011010,0
1819,000011100011011,0
1820,000011100011100,0
1821,000011100011101,0
1822,000011100011110,0
1823,000011100011111,1
1824,000011100100000,0
1825,000011100100001,0
1826,000011100100010,0
1827,000011100100011,0
1828,000011100100100,0
1829,000011100100101,0
1830,000011100100110,0
1831,000011100100111,1
1832,000011100101000,0
1833,000011100101001,0
1834,000011100101010,0
1835,000011100101011,0
1836,000011100101100,0
1837,000011100101101,0
1838,000011100101110,0
1839,000011100101111,0
1840,000011100110000,0
1841,000011100110001,0
1842,000011100110010,0
1843,000011100110011,0
1844,000011100110100,0
1845,000011100110101,0
1846,000011100110110,0
1847,000011100110111,1
1848,000011100111000,0
1849,000011100111001,0
1850,000011100111010,0
1851,000011100111011,0
1852,000011100111100,0
1853,000011100111101,0
1854,000011100111110,0
1855,000011100111111,0
1856,000011101000000,0
1857,000011101000001,0
1858,000011101000010,0
1859,000011101000011,0
1860,000011101000100,0
1861,000011101000101,1
1862,000011101000110,0
1863,000011101000111,0
1864,000011101001000,0
1865,000011101001001,0
1866,000011101001010,0
1867,000011101001011,1
1868,000011101001100,0
1869,000011101001101,0
1870,000011101001110,0
1871,000011101001111,1
1872,000011101010000,0
1873,000011101010001,1
1874,000011101010010,0
1875,000011101010011,0
1876,000011101010100,0
1877,000011101010101,1
1878,000011101010110,0
1879,000011101010111,1
1880,000011101011000,0
1881,000011101011001,0
1882,000011101011010,0
1883,000011101011011,0
1884,000011101011100,0
1885,000011101011101,0
1886,000011101011110,0
1887,000011101011111,0
1888,000011101100000,0
1889,000011101100001,1
1890,000011101100010,0
1891,000011101100011,0
1892,000011101100100,0
1893,000011101100101,0
1894,000011101100110,0
1895,000011101100111,0
1896,000011101101000,0
1897,000011101101001,0
1898,000011101101010,0
1899,000011101101011,0
1900,000011101101100,0
1901,000011101101101,1
1902,000011101101110,0
1903,000011101101111,0
1904,000011101110000,0
1905,000011101110001,0
1906,000011101110010,0
1907,000011101110011,1
1908,000011101110100,0
1909,000011101110101,0
1910,000011101110110,0
1911,000011101110111,0
1912,000011101111000,0
1913,000011101111001,1
1914,000011101111010,0
1915,000011101111011,0
1916,000011101111100,0
1917,000011101111101,0
1918,000011101111110,0
1919,000011101111111,0
1920,000011110000000,0
