int,binary,isPrime
1248,00000010011100000,0
1249,00000010011100001,1
1250,00000010011100010,0
1251,00000010011100011,0
1252,00000010011100100,0
1253,00000010011100101,0
1254,00000010011100110,0
1255,00000010011100111,0
1256,00000010011101000,0
1257,00000010011101001,0
1258,00000010011101010,0
1259,00000010011101011,1
1260,00000010011101100,0
1261,00000010011101101,0
1262,00000010011101110,0
1263,00000010011101111,0
1264,00000010011110000,0
1265,00000010011110001,0
1266,00000010011110010,0
1267,00000010011110011,0
1268,00000010011110100,0
1269,00000010011110101,0
1270,00000010011110110,0
1271,00000010011110111,0
1272,00000010011111000,0
1273,00000010011111001,0
1274,00000010011111010,0
1275,00000010011111011,0
1276,00000010011111100,0
1277,00000010011111101,1
1278,00000010011111110,0
1279,00000010011111111,1
1280,00000010100000000,0
1281,00000010100000001,0
1282,00000010100000010,0
1283,00000010100000011,1
1284,00000010100000100,0
1285,00000010100000101,0
1286,00000010100000110,0
1287,00000010100000111,0
1288,00000010100001000,0
1289,00000010100001001,1
1290,00000010100001010,0
1291,00000010100001011,1
1292,00000010100001100,0
1293,00000010100001101,0
1294,00000010100001110,0
1295,00000010100001111,0
1296,00000010100010000,0
1297,00000010100010001,1
1298,00000010100010010,0
1299,00000010100010011,0
1300,00000010100010100,0
1301,00000010100010101,1
1302,00000010100010110,0
1303,00000010100010111,1
1304,00000010100011000,0
1305,00000010100011001,0
1306,00000010100011010,0
1307,00000010100011011,1
1308,00000010100011100,0
1309,00000010100011101,0
1310,00000010100011110,0
1311,00000010100011111,0
1312,00000010100100000,0
1313,00000010100100001,0
1314,00000010100100010,0
1315,00000010100100011,0
1316,00000010100100100,0
1317,00000010100100101,0
1318,00000010100100110,0
1319,00000010100100111,1
1320,00000010100101000,0
1321,00000010100101001,1
1322,00000010100101010,0
1323,00000010100101011,0
1324,00000010100101100,0
1325,00000010100101101,0
1326,00000010100101110,0
1327,00000010100101111,1
1328,00000010100110000,0
1329,00000010100110001,0
1330,00000010100110010,0
1331,00000010100110011,0
1332,00000010100110100,0
1333,00000010100110101,0
1334,00000010100110110,0
1335,00000010100110111,0
1336,00000010100111000,0
1337,00000010100111001,0
1338,00000010100111010,0
1339,00000010100111011,0
1340,00000010100111100,0
1341,00000010100111101,0
1342,00000010100111110,0
1343,00000010100111111,0
1344,00000010101000000,0
1345,00000010101000001,0
1346,00000010101000010,0
1347,00000010101000011,0
1348,00000010101000100,0
1349,00000010101000101,0
1350,00000010101000110,0
1351,00000010101000111,0
1352,00000010101001000,0
1353,00000010101001001,0
1354,00000010101001010,0
1355,00000010101001011,0
1356,00000010101001100,0
1357,00000010101001101,0
1358,00000010101001110,0
1359,00000010101001111,0
1360,00000010101010000,0
1361,00000010101010001,1
1362,00000010101010010,0
1363,00000010101010011,0
1364,00000010101010100,0
1365,00000010101010101,0
1366,00000010101010110,0
1367,00000010101010111,1
1368,00000010101011000,0
1369,00000010101011001,0
1370,00000010101011010,0
1371,00000010101011011,0
1372,00000010101011100,0
1373,00000010101011101,1
1374,00000010101011110,0
1375,00000010101011111,0
1376,00000010101100000,0
1377,00000010101100001,0
1378,00000010101100010,0
1379,00000010101100011,0
1380,00000010101100100,0
1381,00000010101100101,1
1382,00000010101100110,0
1383,00000010101100111,0
1384,00000010101101000,0
1385,00000010101101001,0
1386,00000010101101010,0
1387,00000010101101011,0
1388,00000010101101100,0
1389,00000010101101101,0
1390,00000010101101110,0
1391,00000010101101111,0
1392,00000010101110000,0
1393,00000010101110001,0
1394,00000010101110010,0
1395,00000010101110011,0
1396,00000010101110100,0
1397,00000010101110101,0
1398,00000010101110110,0
1399,00000010101110111,1
1400,00000010101111000,0
1401,00000010101111001,0
1402,00000010101111010,0
1403,00000010101111011,0
1404,00000010101111100,0
1405,00000010101111101,0
1406,00000010101111110,0
1407,00000010101111111,0
1408,00000010110000000,0
1409,00000010110000001,1
1410,00000010110000010,0
1411,00000010110000011,0
1412,00000010110000100,0
1413,00000010110000101,0
1414,00000010110000110,0
1415,00000010110000111,0
1416,00000010110001000,0
1417,00000010110001001,0
1418,00000010110001010,0
1419,00000010110001011,0
1420,00000010110001100,0
1421,00000010110001101,0
1422,00000010110001110,0
1423,00000010110001111,1
1424,00000010110010000,0
1425,00000010110010001,0
1426,00000010110010010,0
1427,00000010110010011,1
1428,00000010110010100,0
1429,00000010110010101,1
1430,00000010110010110,0
1431,00000010110010111,0
1432,00000010110011000,0
1433,00000010110011001,1
1434,00000010110011010,0
1435,00000010110011011,0
1436,00000010110011100,0
1437,00000010110011101,0
1438,00000010110011110,0
1439,00000010110011111,1
1440,00000010110100000,0
1441,00000010110100001,0
1442,00000010110100010,0
1443,00000010110100011,0
1444,00000010110100100,0
1445,00000010110100101,0
1446,00000010110100110,0
1447,00000010110100111,1
1448,00000010110101000,0
1449,00000010110101001,0
1450,00000010110101010,0
1451,00000010110101011,1
1452,00000010110101100,0
1453,00000010110101101,1
1454,00000010110101110,0
1455,00000010110101111,0
1456,00000010110110000,0
1457,00000010110110001,0
1458,00000010110110010,0
1459,00000010110110011,1
1460,00000010110110100,0
1461,00000010110110101,0
1462,00000010110110110,0
1463,00000010110110111,0
1464,00000010110111000,0
1465,00000010110111001,0
1466,00000010110111010,0
1467,00000010110111011,0
1468,00000010110111100,0
1469,00000010110111101,0
1470,00000010110111110,0
1471,00000010110111111,1
1472,00000010111000000,0
1473,00000010111000001,0
1474,00000010111000010,0
1475,00000010111000011,0
1476,00000010111000100,0
1477,00000010111000101,0
1478,00000010111000110,0
1479,00000010111000111,0
1480,00000010111001000,0
1481,00000010111001001,1
1482,00000010111001010,0
1483,00000010111001011,1
1484,00000010111001100,0
1485,00000010111001101,0
1486,00000010111001110,0
1487,00000010111001111,1
1488,00000010111010000,0
1489,00000010111010001,1
1490,00000010111010010,0
1491,00000010111010011,0
1492,00000010111010100,0
1493,00000010111010101,1
1494,00000010111010110,0
1495,00000010111010111,0
1496,00000010111011000,0
1497,00000010111011001,0
1498,00000010111011010,0
1499,00000010111011011,1
1500,00000010111011100,0
1501,00000010111011101,0
1502,00000010111011110,0
1503,00000010111011111,0
1504,00000010111100000,0
1505,00000010111100001,0
1506,00000010111100010,0
1507,00000010111100011,0
1508,00000010111100100,0
1509,00000010111100101,0
1510,00000010111100110,0
1511,00000010111100111,1
1512,00000010111101000,0
1513,00000010111101001,0
1514,00000010111101010,0
1515,00000010111101011,0
1516,00000010111101100,0
1517,00000010111101101,0
1518,00000010111101110,0
1519,00000010111101111,0
1520,00000010111110000,0
1521,00000010111110001,0
1522,00000010111110010,0
1523,00000010111110011,1
1524,00000010111110100,0
1525,00000010111110101,0
1526,00000010111110110,0
1527,00000010111110111,0
1528,00000010111111000,0
1529,00000010111111001,0
1530,00000010111111010,0
1531,00000010111111011,1
1532,00000010111111100,0
1533,00000010111111101,0
1534,00000010111111110,0
1535,00000010111111111,0
1536,00000011000000000,0
1537,00000011000000001,0
1538,00000011000000010,0
1539,00000011000000011,0
1540,00000011000000100,0
1541,00000011000000101,0
1542,00000011000000110,0
1543,00000011000000111,1
1544,00000011000001000,0
1545,00000011000001001,0
1546,00000011000001010,0
1547,00000011000001011,0
1548,00000011000001100,0
1549,00000011000001101,1
1550,00000011000001110,0
1551,00000011000001111,0
1552,00000011000010000,0
1553,00000011000010001,1
1554,00000011000010010,0
1555,00000011000010011,0
1556,00000011000010100,0
1557,00000011000010101,0
1558,00000011000010110,0
1559,00000011000010111,1
1560,00000011000011000,0
1561,00000011000011001,0
1562,00000011000011010,0
1563,00000011000011011,0
1564,00000011000011100,0
1565,00000011000011101,0
1566,00000011000011110,0
1567,00000011000011111,1
1568,00000011000100000,0
1569,00000011000100001,0
1570,00000011000100010,0
1571,00000011000100011,1
1572,00000011000100100,0
1573,00000011000100101,0
1574,00000011000100110,0
1575,00000011000100111,0
1576,00000011000101000,0
1577,00000011000101001,0
1578,00000011000101010,0
1579,00000011000101011,1
1580,00000011000101100,0
1581,00000011000101101,0
1582,00000011000101110,0
1583,00000011000101111,1
1584,00000011000110000,0
1585,00000011000110001,0
1586,00000011000110010,0
1587,00000011000110011,0
1588,00000011000110100,0
1589,00000011000110101,0
1590,00000011000110110,0
1591,00000011000110111,0
1592,00000011000111000,0
1593,00000011000111001,0
1594,00000011000111010,0
1595,00000011000111011,0
1596,00000011000111100,0
1597,00000011000111101,1
1598,00000011000111110,0
1599,00000011000111111,0
1600,00000011001000000,0
1601,00000011001000001,1
1602,00000011001000010,0
1603,00000011001000011,0
1604,00000011001000100,0
1605,00000011001000101,0
1606,00000011001000110,0
1607,00000011001000111,1
1608,00000011001001000,0
1609,00000011001001001,1
1610,00000011001001010,0
1611,00000011001001011,0
1612,00000011001001100,0
1613,00000011001001101,1
1614,00000011001001110,0
1615,00000011001001111,0
1616,00000011001010000,0
1617,00000011001010001,0
1618,00000011001010010,0
1619,00000011001010011,1
1620,00000011001010100,0
1621,00000011001010101,1
1622,00000011001010110,0
1623,00000011001010111,0
1624,00000011001011000,0
1625,00000011001011001,0
1626,00000011001011010,0
1627,00000011001011011,1
1628,00000011001011100,0
1629,00000011001011101,0
1630,00000011001011110,0
1631,00000011001011111,0
1632,00000011001100000,0
1633,00000011001100001,0
1634,00000011001100010,0
1635,00000011001100011,0
1636,00000011001100100,0
1637,00000011001100101,1
1638,00000011001100110,0
1639,00000011001100111,0
1640,00000011001101000,0
1641,00000011001101001,0
1642,00000011001101010,0
1643,00000011001101011,0
1644,00000011001101100,0
1645,00000011001101101,0
1646,00000011001101110,0
1647,00000011001101111,0
1648,00000011001110000,0
1649,00000011001110001,0
1650,00000011001110010,0
1651,00000011001110011,0
1652,00000011001110100,0
1653,00000011001110101,0
1654,00000011001110110,0
1655,00000011001110111,0
1656,00000011001111000,0
1657,00000011001111001,1
1658,00000011001111010,0
1659,00000011001111011,0
1660,00000011001111100,0
1661,00000011001111101,0
1662,00000011001111110,0
1663,00000011001111111,1
1664,00000011010000000,0
1665,00000011010000001,0
1666,00000011010000010,0
1667,00000011010000011,1
1668,00000011010000100,0
1669,00000011010000101,1
1670,00000011010000110,0
1671,00000011010000111,0
1672,00000011010001000,0
1673,00000011010001001,0
1674,00000011010001010,0
1675,00000011010001011,0
1676,00000011010001100,0
1677,00000011010001101,0
1678,00000011010001110,0
1679,00000011010001111,0
1680,00000011010010000,0
1681,00000011010010001,0
1682,00000011010010010,0
1683,00000011010010011,0
1684,00000011010010100,0
1685,00000011010010101,0
1686,00000011010010110,0
1687,00000011010010111,0
1688,00000011010011000,0
1689,00000011010011001,0
1690,00000011010011010,0
1691,00000011010011011,0
1692,00000011010011100,0
1693,00000011010011101,1
1694,00000011010011110,0
1695,00000011010011111,0
1696,00000011010100000,0
1697,00000011010100001,1
1698,00000011010100010,0
1699,00000011010100011,1
1700,00000011010100100,0
1701,00000011010100101,0
1702,00000011010100110,0
1703,00000011010100111,0
1704,00000011010101000,0
1705,00000011010101001,0
1706,00000011010101010,0
1707,00000011010101011,0
1708,00000011010101100,0
1709,00000011010101101,1
1710,00000011010101110,0
1711,00000011010101111,0
1712,00000011010110000,0
1713,00000011010110001,0
1714,00000011010110010,0
1715,00000011010110011,0
1716,00000011010110100,0
1717,00000011010110101,0
1718,00000011010110110,0
1719,00000011010110111,0
1720,00000011010111000,0
1721,00000011010111001,1
1722,00000011010111010,0
1723,00000011010111011,1
1724,00000011010111100,0
1725,00000011010111101,0
1726,00000011010111110,0
1727,00000011010111111,0
1728,00000011011000000,0
1729,00000011011000001,0
1730,00000011011000010,0
1731,00000011011000011,0
1732,00000011011000100,0
1733,00000011011000101,1
1734,00000011011000110,0
1735,00000011011000111,0
1736,00000011011001000,0
1737,00000011011001001,0
1738,00000011011001010,0
1739,00000011011001011,0
1740,00000011011001100,0
1741,00000011011001101,1
1742,00000011011001110,0
1743,00000011011001111,0
1744,00000011011010000,0
1745,00000011011010001,0
1746,00000011011010010,0
1747,00000011011010011,1
1748,00000011011010100,0
1749,00000011011010101,0
1750,00000011011010110,0
1751,00000011011010111,0
1752,00000011011011000,0
1753,00000011011011001,1
1754,00000011011011010,0
1755,00000011011011011,0
1756,00000011011011100,0
1757,00000011011011101,0
1758,00000011011011110,0
1759,00000011011011111,1
1760,00000011011100000,0
1761,00000011011100001,0
1762,00000011011100010,0
1763,00000011011100011,0
1764,00000011011100100,0
1765,00000011011100101,0
1766,00000011011100110,0
1767,00000011011100111,0
1768,00000011011101000,0
1769,00000011011101001,0
1770,00000011011101010,0
1771,00000011011101011,0
1772,00000011011101100,0
